Player,Actual,Career Att,Career Rush Yards,Career Rush Avg,Career Rush TD,Career Rec,Career Rec Yards,Career Rec Avg,Career Rec TD,Career Touches,Career Scrimmage Yards,Career yards/touch,Career TOT TDs,Last Season Att,Last Season Rush Yards,Last Season Rush Avg,Last Season Rush TD,Last Season Rec,Last Season Rec Yards,Last Season Rec Avg,Last Season Rec TD,Last Season Touches,Last Season Scrimmage Yards,Last Season Yards/Touch,Last Season TOT TDs
Ted Ginn Jr.,88.3,0.756756757,5.756756757,7.607142857,0.081081081,3.648648649,52.51351351,14.39259259,0.405405405,4.405405405,58.27027027,13.22699387,0.486486486,0.288981289,1.307692308,4.525179856,0,4.538461538,60.07692308,13.23728814,0.692307692,4.769230769,61.38461538,12.87096774,0.692307692
Khari Blasingame,9.4,5.534883721,23.18604651,4.18907563,0.348837209,0.813953488,8.837209302,10.85714286,0.046511628,6.348837209,32.02325581,5.043956044,0.395348837,7.384615385,30.84615385,4.177083333,0.384615385,1.98568873,24.61538462,12.3963964,0.076923077,9.307692308,55.46153846,5.958677686,0.461538462
Riley Ridley,12.9,0.142857143,1.642857143,11.5,0,2.464285714,36.25,14.71014493,0.464285714,2.607142857,37.89285714,14.53424658,0.464285714,0.010204082,0,0,0,3.071428571,39.92857143,13,0.642857143,3.071428571,39.92857143,13,0.642857143
Robert Foster,99.1,0.105263158,0.368421053,3.5,0,1.842105263,20.47368421,11.11428571,0.157894737,1.947368421,20.84210526,10.7027027,0.157894737,0.110526316,1.2,10.85714286,0,1.4,17.4,12.42857143,0.1,1.5,18.6,12.4,0.1
C.J. Prosise,61,5.21875,36.09375,6.916167665,0.375,1.9375,28,14.4516129,0.09375,7.15625,64.09375,8.956331878,0.46875,15.7,102.9,6.554140127,1.1,2.79375,30.8,11.0246085,0.1,18.3,133.7,7.306010929,1.2
Charlie Woerner,6.6,0,0,0,0,1.259259259,13.92592593,11.05882353,0.037037037,1.259259259,13.92592593,11.05882353,0.037037037,0,0,0,0,1.285714286,11.14285714,8.666666667,0.142857143,1.285714286,11.14285714,8.666666667,0.142857143
Deon Yelder,0,0.153846154,1.153846154,7.5,0.076923077,4,52.92307692,13.23076923,0.538461538,4.153846154,54.07692308,13.01851852,0.615384615,0.179487179,1.25,6.964285714,0.083333333,4.333333333,57.33333333,13.23076923,0.583333333,4.5,58.58333333,13.01851852,0.666666667
Terry Godwin,6.5,0.215686275,1,4.636363636,0.019607843,2.62745098,35.29411765,13.43283582,0.215686275,2.843137255,36.29411765,12.76551724,0.235294118,0.017973856,0,0,0,1.916666667,32.08333333,16.73913043,0.25,1.916666667,32.08333333,16.73913043,0.25
Elijhaa Penny,32.2,16.73913043,76,4.54025974,0.956521739,1.695652174,15.04347826,8.871794872,0.130434783,18.43478261,91.04347826,4.938679245,1.086956522,20.5,96.58333333,4.711382114,0.833333333,2.391304348,19.91666667,8.328787879,0.166666667,22.75,116.5,5.120879121,1
Lee Smith,5.1,0.020833333,0,0,0,1.5625,16.47916667,10.54666667,0.0625,1.583333333,16.47916667,10.40789474,0.0625,0,0,0,0,3.166666667,29.83333333,9.421052632,0.25,3.166666667,29.83333333,9.421052632,0.25
Kahale Warring,6.5,0,0,0,0,2.684210526,33.52631579,12.49019608,0.421052632,2.684210526,33.52631579,12.49019608,0.421052632,0,0,0,0,3.444444444,41.33333333,12,0.333333333,3.444444444,41.33333333,12,0.333333333
Rashaad Penny,70.4,9.568627451,71.68627451,7.491803279,0.745098039,0.823529412,9.392156863,11.4047619,0.117647059,10.39215686,81.07843137,7.801886792,0.862745098,22.23076923,172.9230769,7.778546713,1.769230769,1.524886878,10.38461538,6.810089021,0.153846154,23.69230769,183.3076923,7.737012987,1.923076923
Gabe Nabers,20.2,0.153846154,-0.230769231,-1.5,0,1.461538462,20.69230769,14.15789474,0.230769231,1.615384615,20.46153846,12.66666667,0.230769231,0.021978022,0,0,0,2.142857143,31.57142857,14.73333333,0.285714286,2.142857143,31.57142857,14.73333333,0.285714286
Bo Scarbrough,45.2,8.612903226,48.77419355,5.662921348,0.64516129,0.677419355,4.225806452,6.238095238,0,9.290322581,53,5.704861111,0.64516129,8.857142857,42.57142857,4.806451613,0.571428571,1.262672811,7.785714286,6.166058394,0,10.07142857,50.35714286,5,0.571428571
Josh Malone,18.5,0.0625,0.34375,5.5,0,3.25,50.25,15.46153846,0.4375,3.3125,50.59375,15.27358491,0.4375,0.004807692,0,0,0,3.846153846,74.76923077,19.44,0.846153846,3.846153846,74.76923077,19.44,0.846153846
Austin Carr,0,0.03030303,-0.212121212,-7,0,3.424242424,49.96969697,14.59292035,0.424242424,3.454545455,49.75757576,14.40350877,0.424242424,0.002331002,0,0,0,6.923076923,95.92307692,13.85555556,0.923076923,6.923076923,95.92307692,13.85555556,0.923076923
Jonathan Williams,16.4,11.27777778,64.47222222,5.716748768,0.444444444,0.722222222,9.583333333,13.26923077,0.166666667,12,74.05555556,6.171296296,0.611111111,16.23076923,91.53846154,5.639810427,0.923076923,0.901709402,5,5.545023697,0.153846154,17.07692308,96.53846154,5.653153153,1.076923077
Antonio Gandy-Golden,3.5,0,0,0,0,6.25,101.375,16.22,0.833333333,6.25,101.375,16.22,0.833333333,0,0,0,0,6.076923077,107.3846154,17.67088608,0.769230769,6.076923077,107.3846154,17.67088608,0.769230769
Rico Dowdle,2.4,10.97435897,55.56410256,5.063084112,0.41025641,1.58974359,12.38461538,7.790322581,0.076923077,12.56410256,67.94871795,5.408163265,0.487179487,10.6,49.8,4.698113208,0.4,2.358974359,16.7,7.079347826,0,12.8,66.5,5.1953125,0.4
Penny Hart,3.2,0.333333333,0.717948718,2.153846154,0,5.205128205,75.8974359,14.58128079,0.487179487,5.538461538,76.61538462,13.83333333,0.487179487,0.361111111,-0.833333333,-2.307692308,0,4.083333333,55.75,13.65306122,0.166666667,4.416666667,54.91666667,12.43396226,0.166666667
Tavon Austin,126.9,2.115384615,19.86538462,9.390909091,0.115384615,5.538461538,65.63461538,11.85069444,0.557692308,7.653846154,85.5,11.17085427,0.673076923,5.701183432,49.46153846,8.67566165,0.230769231,8.769230769,99.15384615,11.30701754,0.923076923,14.30769231,148.6153846,10.38709677,1.153846154
Antonio Callaway,132.3,0.307692308,1.961538462,6.375,0.038461538,3.423076923,53.80769231,15.71910112,0.269230769,3.730769231,55.76923077,14.94845361,0.307692308,0.442307692,2.666666667,6.028985507,0.083333333,4.5,60.08333333,13.35185185,0.25,4.916666667,62.75,12.76271186,0.333333333
Deontay Burnett,24.3,0.15625,0.90625,5.8,0,4.75,59.28125,12.48026316,0.5,4.90625,60.1875,12.26751592,0.5,0.154017857,-0.142857143,-0.927536232,0,6.142857143,79.57142857,12.95348837,0.642857143,6.285714286,79.42857143,12.63636364,0.642857143
Jason Huntley,2.9,8.130434783,47.76086957,5.874331551,0.391304348,2.913043478,24.32608696,8.350746269,0.152173913,11.04347826,72.08695652,6.527559055,0.543478261,12.83333333,90.83333333,7.077922078,0.75,3.576086957,16,4.474164134,0.166666667,16.16666667,106.8333333,6.608247423,0.916666667
Donte Moncrief,96.1,0,0,0,0,4.105263158,62.39473684,15.19871795,0.526315789,4.105263158,62.39473684,15.19871795,0.526315789,0,0,0,0,4.538461538,72.15384615,15.89830508,0.461538462,4.538461538,72.15384615,15.89830508,0.461538462
Andy Janovich,18.7,1.8,10.84,6.022222222,0.12,0.2,3.48,17.4,0,2,14.32,7.16,0.12,3.818181818,24.09090909,6.30952381,0.272727273,0.2,5.272727273,26.36363636,0,4,29.36363636,7.340909091,0.272727273
John Ross ,1.2,0.5,4.875,9.75,0.05,2.85,43.225,15.16666667,0.55,3.35,48.1,14.35820896,0.6,0.607142857,7.285714286,12,0.071428571,5.785714286,82.14285714,14.19753086,1.214285714,6.357142857,89.42857143,14.06741573,1.285714286
LeVante Bellamy,2.6,12.85416667,77.5,6.02917342,0.729166667,1.1875,7.708333333,6.49122807,0.020833333,14.04166667,85.20833333,6.068249258,0.75,20.46153846,113.2307692,5.533834586,1.769230769,1.245192308,4.230769231,3.397683398,0,21.61538462,117.4615385,5.434163701,1.769230769
Reggie Gilliam,9.6,0.090909091,0.045454545,0.5,0.045454545,0.818181818,6.954545455,8.5,0.136363636,0.909090909,7,7.7,0.181818182,0.011363636,0,0,0,1.125,6.5,5.777777778,0,1.125,6.5,5.777777778,0
Dalton Keene ,4.6,0.407407407,1.222222222,3,0,2.185185185,27.7037037,12.6779661,0.296296296,2.592592593,28.92592593,11.15714286,0.296296296,1.140740741,3.3,2.892857143,0,2.1,24,11.42857143,0.5,3.2,27.3,8.53125,0.5
Colby Parkinson,3.6,0,0,0,0,2.806451613,37.77419355,13.45977011,0.387096774,2.806451613,37.77419355,13.45977011,0.387096774,0,0,0,0,4,49.08333333,12.27083333,0.083333333,4,49.08333333,12.27083333,0.083333333
Jaleel Scott,1.6,0,0,0,0,4.304347826,59.2173913,13.75757576,0.608695652,4.304347826,59.2173913,13.75757576,0.608695652,0,0,0,0,6.333333333,89.91666667,14.19736842,0.75,6.333333333,89.91666667,14.19736842,0.75
Dwayne Washington,48.7,7.290322581,42.29032258,5.800884956,0.548387097,1.322580645,13.25806452,10.02439024,0.129032258,8.612903226,55.5483871,6.449438202,0.677419355,5.875,35.25,6,0.5,3.290322581,39.375,11.96691176,0.375,9,74.625,8.291666667,0.875
Keith Kirkwood,45.9,0.055555556,0.555555556,10,0,2.861111111,45.5,15.90291262,0.444444444,2.916666667,46.05555556,15.79047619,0.444444444,0.00462963,0,0,0,3.75,55.91666667,14.91111111,0.583333333,3.75,55.91666667,14.91111111,0.583333333
Josiah Deguara ,2.2,0.028571429,0,0,0.028571429,2.628571429,31.91428571,12.14130435,0.342857143,2.657142857,31.91428571,12.01075269,0.371428571,0.002197802,0.153846154,70,0.076923077,3,38.76923077,12.92307692,0.538461538,3,38.92307692,12.97435897,0.615384615
Cody Hollister ,3.3,0.133333333,3.2,24,0.066666667,1.8,22.8,12.66666667,0.066666667,1.933333333,26,13.44827586,0.133333333,0.304761905,6.857142857,22.5,0.142857143,1.428571429,20,14,0,1.714285714,26.85714286,15.66666667,0.142857143
Blake Jarwin,0,0,0,0,0,1.464285714,22,15.02439024,0.178571429,1.464285714,22,15.02439024,0.178571429,0,0,0,0,1.583333333,25.75,16.26315789,0.166666667,1.583333333,25.75,16.26315789,0.166666667
Luke Willson,53.2,0,0,0,0,1.733333333,21.91111111,12.64102564,0.2,1.733333333,21.91111111,12.64102564,0.2,0,0,0,0,0.818181818,11.45454545,14,0.181818182,0.818181818,11.45454545,14,0.181818182
Bennie Fowler,0,0.372093023,2.372093023,6.375,0.023255814,2.162790698,31.18604651,14.41935484,0.255813953,2.534883721,33.55813953,13.23853211,0.279069767,0.447674419,1.666666667,3.722943723,0,3,51.83333333,17.27777778,0.5,3.416666667,53.5,15.65853659,0.5
Marcus Kemp,0,0,0,0,0,3.911111111,57.11111111,14.60227273,0.288888889,3.911111111,57.11111111,14.60227273,0.288888889,0,0,0,0,5.214285714,78.57142857,15.06849315,0.571428571,5.214285714,78.57142857,15.06849315,0.571428571
Gehrig Dieter ,3.2,0.022727273,-0.045454545,-2,0,3.5,42.61363636,12.17532468,0.363636364,3.522727273,42.56818182,12.08387097,0.363636364,0.001748252,0,0,0,1.153846154,16.46153846,14.26666667,0.307692308,1.153846154,16.46153846,14.26666667,0.307692308
Chandler Cox,0,0.423076923,0.692307692,1.636363636,0.115384615,1,9.115384615,9.115384615,0.038461538,1.423076923,9.807692308,6.891891892,0.153846154,0.489010989,0.428571429,0.876404494,0.285714286,1.571428571,13.28571429,8.454545455,0.142857143,2,13.71428571,6.857142857,0.428571429
D.J. Foster ,3.6,8.377358491,44.43396226,5.304054054,0.339622642,4.188679245,46.37735849,11.07207207,0.264150943,12.56603774,90.81132075,7.226726727,0.603773585,4.230769231,21.53846154,5.090909091,0.076923077,4.860667634,44.92307692,9.242161839,0.230769231,8.769230769,66.46153846,7.578947368,0.307692308
Senorise Perry ,0.9,7.810810811,38.08108108,4.875432526,0.486486486,0.972972973,9.702702703,9.972222222,0.027027027,8.783783784,47.78378378,5.44,0.513513514,10.84615385,52.07692308,4.80141844,0.461538462,1.459459459,13.69230769,9.381766382,0.076923077,12.23076923,65.76923077,5.377358491,0.538461538
Dexter Williams,1.1,7.342857143,46.74285714,6.365758755,0.571428571,0.628571429,4.628571429,7.363636364,0.057142857,7.971428571,51.37142857,6.444444444,0.628571429,17.55555556,110.5555556,6.297468354,1.333333333,1.847619048,14.77777778,7.998281787,0.111111111,19.33333333,125.3333333,6.482758621,1.444444444
Colin Thompson,7.7,0,0,0,0,1.357142857,14.85714286,10.94736842,0.071428571,1.357142857,14.85714286,10.94736842,0.071428571,0,0,0,0,1,14.33333333,14.33333333,0.333333333,1,14.33333333,14.33333333,0.333333333
Lamar Miller,41.5,14.56521739,83.39130435,5.725373134,0.652173913,1.217391304,7.869565217,6.464285714,0.043478261,15.7826087,91.26086957,5.782369146,0.695652174,18.91666667,106,5.603524229,0.75,1.518115942,7.083333333,4.665871122,0.083333333,20.33333333,113.0833333,5.56147541,0.833333333
Jeremy Sprinkle,9.3,0.051282051,0.128205128,2.5,0,1.820512821,23.61538462,12.97183099,0.282051282,1.871794872,23.74358974,12.68493151,0.282051282,0.004273504,0,0,0,2.75,31.66666667,11.51515152,0.333333333,2.75,31.66666667,11.51515152,0.333333333
Jake Butt,16.5,0,0.046511628,0,0,3.209302326,38.27906977,11.92753623,0.255813953,3.209302326,38.3255814,11.94202899,0.255813953,0,0,0,0,3.833333333,45.5,11.86956522,0.333333333,3.833333333,45.5,11.86956522,0.333333333
Trenton Irwin,0,0,0,0,0,3.166666667,36.20833333,11.43421053,0.104166667,3.166666667,36.20833333,11.43421053,0.104166667,0,0,0,0,5,57.08333333,11.41666667,0.166666667,5,57.08333333,11.41666667,0.166666667
Trevon Wesco,6.9,0.083333333,0.25,3,0,2.333333333,31.08333333,13.32142857,0.166666667,2.416666667,31.33333333,12.96551724,0.166666667,0.108333333,0.3,2.769230769,0,2.6,36.6,14.07692308,0.1,2.7,36.9,13.66666667,0.1
Tony Brooks-James,0.7,6.738095238,44.35714286,6.583038869,0.428571429,0.952380952,9.333333333,9.8,0.047619048,7.69047619,53.69047619,6.981424149,0.476190476,5.181818182,27.81818182,5.368421053,0.363636364,0.359307359,6.636363636,18.46987952,0,5.454545455,34.45454545,6.316666667,0.363636364
Dede Westbrook,66.9,0.576923077,4.538461538,7.866666667,0,4.846153846,87.19230769,17.99206349,0.807692308,5.423076923,91.73076923,16.91489362,0.807692308,0.813609467,7.769230769,9.549090909,0,6.153846154,117.2307692,19.05,1.307692308,6.923076923,125,18.05555556,1.307692308
Jason Croom,53.9,0,0,0,0,2.307692308,31.38461538,13.6,0.230769231,2.307692308,31.38461538,13.6,0.230769231,0,0,0,0,2.333333333,26.88888889,11.52380952,0,2.333333333,26.88888889,11.52380952,0
Isaac Nauta,3.3,0,0.939393939,0,0.03030303,2.060606061,27.42424242,13.30882353,0.242424242,2.060606061,28.36363636,13.76470588,0.272727273,0,2.214285714,0,0.071428571,2.142857143,30.71428571,14.33333333,0.214285714,2.142857143,32.92857143,15.36666667,0.285714286
Qadree Ollison,30.7,10.79591837,58.34693878,5.404536862,0.591836735,1.020408163,7.653061224,7.5,0.06122449,11.81632653,66,5.585492228,0.653061224,13.85714286,86.64285714,6.25257732,0.785714286,0.858600583,4.714285714,5.490662139,0,14.64285714,91.35714286,6.23902439,0.785714286
Jordan Thomas,65.5,0,0,0,0,1.722222222,17.27777778,10.03225806,0.222222222,1.722222222,17.27777778,10.03225806,0.222222222,0,0,0,0,1.833333333,21.91666667,11.95454545,0.25,1.833333333,21.91666667,11.95454545,0.25
